"u_par","phi_LM_max","phi_LM_min","A_LM_50pc","K_LM","u_clin","phi_D_max","phi_D_min","A_D_50pc","K_D","A_d_PCR_50pc","K_d_PCR","d_PCR_max","d_LM","P_MI","d_MI","sig_het"
44.0485,0.872268,0.0120996,19.8974,3.69311,3.58852,0.895267,0.00387422,29.8362,8.76151,12.3756,6.03333,41.3334,15.099,0.481041,36.7811,1.57932
37.7296,0.936,0.00882542,19.0957,3.14565,3.48594,0.991919,0.00637315,24.2109,5.17105,8.94979,4.50423,86.306,16.8125,0.140385,50.4083,1.57332
39.0394,0.920595,0.00918636,19.0163,3.28702,6.0765,0.902118,0.00836319,22.4776,5.10619,13.9717,3.54982,51.8265,17.3661,0.330789,57.7236,1.53573
41.9809,0.915953,0.0115562,19.0649,3.39653,3.68431,0.922872,0.00733365,26.595,5.96873,10.8416,3.50089,38.2919,15.7842,0.323985,53.735,1.51541
42.9121,0.812431,0.00986113,21.559,3.6555,4.41973,0.9411,0.00304612,27.7583,6.90589,8.4785,3.6648,63.6444,14.6589,0.373601,35.3544,1.61124
45.1975,0.883136,0.00890157,19.1325,3.39321,5.08275,0.942572,0.00660481,24.6648,4.96766,9.06878,2.90907,60.9145,16.0416,0.300496,28.5848,1.51698
38.6691,0.915815,0.00972078,20.0349,3.25195,4.15485,0.934229,0.00811327,24.8366,4.25502,8.58581,4.21624,66.9827,14.5345,0.0948303,46.8005,1.48704
37.0466,0.873233,0.00917897,22.0486,3.52246,5.09722,0.995452,0.0023325,26.9846,8.98143,8.644,2.93334,56.0437,14.2688,0.489815,59.5381,1.68062
36.5737,0.825628,0.00825353,23.0092,3.71023,5.80372,0.989362,0.00314432,26.953,6.86738,13.6147,6.84466,53.8624,15.2345,0.170348,69.5651,1.74088
40.6886,0.899103,0.0118288,19.9995,3.4838,3.99244,0.939555,0.0101486,24.0234,6.18054,9.52571,4.17326,44.3155,15.7971,0.244632,57.1065,1.49938
39.3277,0.927421,0.00914046,19.413,3.22618,3.87889,0.988919,0.00767937,23.0428,4.95684,7.52405,4.74052,65.6319,16.1136,0.335878,43.3561,1.52008
46.9476,0.95364,0.0118211,16.7031,3.32874,4.40658,0.942971,0.00724577,25.2229,5.98472,7.7148,2.58911,44.0982,16.7806,0.107856,54.9888,1.49508
38.7711,0.97399,0.0100217,17.8395,2.97655,6.12969,0.848712,0.0229731,21.1643,6.63179,8.32048,4.70192,78.9758,17.7784,0.318239,33.0834,1.33291
42.5043,0.889255,0.0145497,18.6419,3.57784,3.97986,0.951026,0.00728096,24.0213,4.90161,12.9203,5.01626,49.0102,17.1832,0.363592,44.8092,1.43433
41.9425,0.923801,0.00772078,18.3624,3.02787,4.12954,0.947318,0.00290881,24.376,4.67934,7.89513,4.06262,85.0363,15.7832,0.174672,46.388,1.40935
43.6336,0.91642,0.00954484,17.6366,3.21724,4.02841,0.974192,0.00399414,26.8323,6.91227,8.98356,2.71063,45.9656,17.224,0.16157,82.0265,1.44606
43.7172,0.90806,0.0103757,18.0695,3.40764,3.3937,0.992477,0.00343762,24.863,4.06082,8.62341,3.69049,74.5721,18.8525,0.188146,38.0445,1.6095
44.2863,0.8853,0.0127409,19.8454,3.74632,4.3279,0.927969,0.00566678,25.6752,5.81638,7.83545,2.12304,36.9022,15.7597,0.521223,52.4492,1.59816
42.211,0.954508,0.00834095,17.2882,3.06126,4.53202,0.967691,0.00637175,22.3884,4.83025,4.60451,2.36903,110.283,17.3105,0.133077,82.3841,1.55022
36.9952,0.972677,0.0115061,19.05,3.14989,3.84706,0.979201,0.00255504,26.9855,6.1992,9.17136,5.01411,77.301,16.5674,0.184091,41.7129,1.49136
35.1616,0.970481,0.0121091,19.0396,2.98267,3.21399,0.984596,0.012541,23.1102,5.02058,10.396,3.69134,64.6347,16.0766,0.372993,45.8894,1.49924
49.1656,0.905122,0.0141619,17.1959,3.82101,4.22861,0.963929,0.00495773,25.8698,6.02735,11.8001,5.52526,49.1761,18.0537,0.106427,53.6617,1.48768
43.2103,0.939269,0.016035,19.2993,3.75304,5.92905,0.952438,0.00756301,21.6472,4.84143,14.4415,4.71337,44.6803,16.3633,0.0946061,136.893,1.55332
43.0556,0.939497,0.0112673,19.1249,3.34385,3.40097,0.972104,0.0094227,22.839,5.46748,7.98752,2.99807,52.0159,14.5238,0.126377,47.625,1.53897
41.4551,0.969363,0.0117622,18.0085,3.02003,5.46222,0.908194,0.0180498,22.7255,6.35727,8.86746,4.19774,72.6528,16.4297,0.545637,23.1136,1.37088
41.9353,0.847871,0.0085542,19.4371,3.31154,4.2743,0.958256,0.00929624,23.1934,4.91497,18.6217,7.47259,35.3515,16.9861,0.359063,51.4512,1.59033
39.1804,0.878511,0.0107259,19.5761,3.26598,5.42384,0.904168,0.00665789,28.1246,6.1109,17.439,4.71965,31.4446,16.4893,0.26626,120.16,1.40441
40.89,0.979649,0.0107001,18.595,3.25851,5.808,0.972003,0.00661176,22.1712,8.11927,7.83887,4.31451,72.6668,15.7369,0.509774,48.4079,1.49243
42.4952,0.877255,0.0106307,18.6034,3.34431,4.82506,0.996,0.0107682,23.9066,7.66996,9.23652,3.59145,64.7657,18.5864,0.452639,34.0753,1.50295
37.8211,0.88578,0.00978559,19.18,3.15026,3.85694,0.936894,0.0128485,24.6205,5.57116,10.6931,3.56784,50.6987,18.2408,0.29377,48.0652,1.4623
38.1004,0.851126,0.00928911,19.3623,3.13852,3.28396,0.961348,0.00388655,26.3544,5.41472,8.26142,3.81109,68.7005,17.2059,0.410143,27.4105,1.52028
42.2299,0.880306,0.00838987,18.7042,3.28155,3.11127,0.956571,0.00570844,23.0468,4.99523,12.7818,4.31936,37.5009,16.1188,0.292098,44.1024,1.55546
42.3001,0.946775,0.0147747,18.1989,3.36277,6.30436,0.977877,0.010331,22.6149,6.64574,9.9371,3.77055,53.4396,16.404,0.328086,56.6115,1.42366
49.285,0.996994,0.0115994,16.7134,3.3523,6.90028,0.929459,0.00677113,20.2847,6.25784,11.1699,5.00666,49.2314,15.8644,0.312257,28.6819,1.55484
39.4272,0.902549,0.0148351,20.612,3.65497,3.35747,0.909455,0.00491951,29.4965,5.08697,11.6007,6.24726,46.1491,15.0574,0.153805,105.959,1.4771
42.5241,0.850282,0.013963,20.902,3.80742,4.15999,0.949234,0.00273508,28.3803,5.11318,9.79298,3.73618,43.312,14.7446,0.3643,100.055,1.54747
42.5201,0.912798,0.00865419,19.2856,3.39673,4.41456,0.908267,0.00385797,26.9587,6.56529,7.86367,4.17688,61.6251,15.3194,0.27274,68.4503,1.62
41.418,0.883732,0.00710887,20.3697,3.44498,4.17402,0.939822,0.00764315,25.8582,5.32357,8.51975,3.80624,55.9457,16.3271,0.482423,25.884,1.60658
38.1784,0.904309,0.00788689,19.9338,3.17743,4.19074,0.994191,0.00441656,25.7432,6.42197,10.797,4.43167,71.1723,15.6887,0.27013,48.232,1.53816
40.7609,0.895026,0.00989311,19.8089,3.34823,4.91276,0.954687,0.0045706,22.239,5.46676,6.2193,2.84697,57.9777,16.8079,0.627291,29.3863,1.53489
